num,id,content,sentiment,trend,sen_value,avg_senti,delta,noun
361,201901150331392544,纪念币修改||只能查询||我要修改时间啊||【收到不支持的消息类型，暂无法显示】||数量也改不了啊||,"[0.08482648968353923, 0.0135221224488985, 0.18052883102613848, 0.2691684818723401, 0.3613907057654714]",no_trend,2.26684E-05,0.181887326,0.181864658,"['纪念币', '时间', '消息', '类型', '数量']"
391,201901150931406976,信使添加一张可以吗||信使添加一张新卡可以吗||,"[0.2873399284956355, 0.30931769940310583]",no_trend,0.116424643,0.298328814,0.181904171,"['信使', '信使']"
288,201901061031082560,如何开通短信服务？||如何开通余额变动提醒||,"[0.33807943904198157, 0.22297464524827126]",no_trend,0.096619586,0.280527042,0.183907456,"['信', '余额']"
165,201901040331032352,贷款金额，利率和还款期限和贷款金额||还有申请贷款需要什么材料||,"[0.22780196188915203, 0.3482593636777245]",no_trend,0.103164629,0.288030663,0.184866034,"['贷款', '金额', '利率', '期限', '贷款', '金额', '贷款', '材料']"
143,201901031230986976,怎样查看电子银行承兑的被背书企业？||电子银行承兑背书以后，在票据背面看不到被背书企业吗？||你们真厉害||,"[0.36361123745201185, 0.48756738707477565, 0.5474147772718303]",no_trend,0.280018026,0.466197801,0.186179774,"['电子', '银行', '书', '企业', '电子', '银行', '书', '票据', '书', '企业']"
51,201901021030942912,你好，我想咨询一下，工行同一个人可以办理多少张卡||同一用户可以在工行办理卡的数量最多几张||能帮忙解答一下么||[囧]在的话帮忙解答一下||我这边发现一个用户好像持有几十张工行卡，银联说银行卡认证一般只验证身份证后6位，这个用户利用这种规则，随意更换身份信息中间几位，返回的都是一致的||这种用户应该存在风险吧||感谢，不需要了，我们先让用户做下实名看下身份信息是否是假的||,"[0.08715742126221449, 0.2804616047584071, 0.002749002041173343, 0.374591754421974, 0.40814525317616224, 0.019034309085185996, 0.1569256428686856]",no_trend,3.90694E-08,0.189866427,0.189866388,"['人', '用户', '卡', '数量', '话', '用户', '银行卡', '身份证', '用户', '规则', '身份', '信息', '用户', '风险', '用户', '身份', '信息']"
374,201901150531398752,无法登陆||提示登陆密码太弱，需要重置密码才能使用，按步骤操作，又总提示开户卡密码错误||,"[0.05157161380665887, 0.375]",neg,0.023254143,0.213285807,0.190031664,"['密码', '密码', '步骤', '密码', '错误']"
321,201901140431358688,定期查利息||定期一本通查利息||,"[0.37807258150573353, 0.1773134896468126]",pos,0.087266617,0.277693036,0.190426419,"['利息', '利息']"
299,201901061231086880,麻烦你帮我把那卡的户消除||银行卡消户，没有贷款，只是没用了||那能不能办理跟存折绑定的一类银行卡||因为我的存折消不了户||,"[0.257076052654988, 0.07671812321185112, 0.25063260146533506, 0.18291633206494562]",no_trend,0.00103103,0.191835777,0.190804747,"['银行卡', '贷款', '存折', '银行卡', '存折']"
241,201901041131020960,是你行储蓄卡||是你行我后位0990的卡里每扣费还款199.35||,"[0.3937847198345461, 0.09523255574668132]",pos,0.052508544,0.244508638,0.192000094,"['储蓄', '卡']"
55,201901021030944032,专业版网银能不能修改电子渠道签约手机号，银行卡预留手机号||网银修改需要U盾嘛||,"[0.38329970102421107, 0.12443624164459999]",pos,0.0605558,0.253867971,0.193312172,"['专业', '版', '网', '电子', '渠道', '手机', '号', '银行卡', '手机', '网']"
2,201901020130951840,我想咨询一下关于个人住房贷款的事情||我想了解一下，工商银行的住房贷款可以转吗？比如原来是甲的、现在要转给乙。||房产证是原本也有乙的名字，只是贷款时是甲一个人贷款的||有没有人啊||,"[0.3955160773446883, 0.047937208355002925, 0.1093295847412038, 0.22733549293663635]",no_trend,0.000570093,0.195029591,0.194459498,"['个人', '住房', '贷款', '事情', '工商', '银行', '住房', '贷款', '房产', '名字', '贷款', '甲', '个人', '贷款', '人']"
284,201901060931080960,我人不在国内，我在台湾这样子有没有影响||还是我有时间回去的时候再办理可以吗||,"[0.16706368207288003, 0.6417909147363697]",neg,0.207753698,0.404427298,0.196673601,"['时间', '时候']"
66,201901021130945440,个税有个房贷扣除。需要填合同编号。||合同编号上含有汉字，无法输入||,"[0.39546589803355436, 0.0008185658948112184]",pos,0.000390921,0.198142232,0.197751311,"['税', '合同', '合同']"
56,201901021130944224,我的质押贷款可以二次提款么||我提前还款后，有可提现额度，但是我申请提款就显示超出限额||,"[0.16836266153252621, 0.6269298062585601]",neg,0.198882918,0.397646234,0.198763316,"['贷款', '额度', '限额']"
237,201901041131020736,修改软件密码||个人贷款||,"[0.5, 0.17933535698587144]",pos,0.137532206,0.339667678,0.202135473,"['软件', '密码', '个人', '贷款']"
341,201901140831369632,您好下午的聊天记录您这边可以查看到吗||[不关心][不关心][不关心][不关心]||点开是在公众号里面||这么高冷的吗都不回复消息||[喜泣][喜泣][喜泣]||十几分钟还不回消息吗||我现在居住的地方？||陈玉花联系号码是17666124460工商银行卡预留手机号码是18729234403版本3.1.7手机是苹果8P||目前居住地是广东深圳||我有两张工商卡||明天能回复吗||电话联系我？||请问天燃气有涨跌幅限制吗||能源有涨跌限制吗||请回答!||原油和天燃气都没有吗||短信通知||储蓄卡，信用卡信息短信通知||,"[0.005408801998538659, 0.14711231646389167, 0.15544546250393876, 0.11679520648927266, 0.08259403221119643, 0.015370091929290508, 0.23448275862068968, 0.06959545753416674, 0.0322495698317925, 0.332796712669557, 0.15600509610972735, 0.290839679819728, 0.11416790825456369, 0.39649036561138595, 0.040145219631203766, 0.3228699372295243, 0.9441024551263305, 0.22999121354587648]",neg,2.22045E-16,0.20480346,0.20480346,"['公众', '号', '消息', '消息', '地方', '玉', '号码', '工商', '银行卡', '手机', '号码', '版本', '手机', '苹果', '居住地', '工商', '卡', '电话', '燃气', '能源', '原油', '天', '燃气', '卡', '信用卡', '信息', '信', '通知']"
339,201901140831368704,我的银行卡不在我身上||但是身份证手机都是我的||我想给银行卡绑定个短信通知||可我忘了银行卡号，怎么办||你能帮我查一下我的银行卡号吗||,"[0.18899883504812187, 0.2133417829908959, 0.05982831796158461, 0.07319147818087868, 0.5285307893610727]",no_trend,0.000138337,0.212778241,0.212639904,"['银行卡', '身份证', '手机', '银行卡', '信', '通知', '银行卡', '号', '银行卡', '号']"
81,201901030230992672,我用支付宝还的||我1号房贷还款了，为什么3号还发短信给我说我逾期啊？？？？||,"[0.0019108417252255983, 0.43804947002491135]",neg,0.006410038,0.219980156,0.213570118,"['宝', '信']"
104,201901030730975904,我的收不到余额变动提醒了||接收手机号是银行卡绑定的手机号吗||嗯电脑登录网上银行网址是哪个||定制余额变动提醒||,"[0.48918768680507474, 0.1921440539995889, 0.06738534703548349, 0.11308395290391549]",no_trend,0.001004991,0.21545026,0.21444527,"['余额', '手机', '银行卡', '手机', '号', '电脑', '银行', '网址', '余额']"
216,201901041031018624,那怎么才能退回来||体验有礼活动是怎么抽奖？已经绑卡查询了||,"[0.7858466922170604, 0.0981208365385633]",pos,0.225605432,0.441983764,0.216378332,[]
300,201901061231086944,我想问一下!我孩子的卡，怎样才能绑定融E联!||在微信公众号绑定都说信息有误!卡号和身份证号码都没有错的啊!||或者在这个公众号查询也可以!但是就是绑定不了卡||我没有绑我的卡!||我没有在公众号绑过卡||信息输入没有错误的!就是绑不了[Facepalm]||会不会是预留手机号的问题？||我孩子只有几岁!卡是用来缴学费的!开卡的时候预留的手机号是我的手机号!||,"[0.10488425485758346, 0.12270639006095518, 0.19269356735753151, 0.31408055076089847, 0.21496704105330156, 0.03496707752977146, 0.0009144726379871626, 0.763339341504089]",no_trend,1.20595E-08,0.218569087,0.218569075,"['孩子', '卡', '公众', '号', '信息', '卡', '号', '身份证', '号', '公众', '号', '卡', '卡', '公众', '号', '信息', '手机', '号', '问题', '孩子', '卡', '学费', '时候', '手机', '号', '手机']"
388,201901150931406208,是组合贷||商贷的我查到了公积金的查不到啊||,"[0.12141444455469175, 0.7006686373743349]",neg,0.190972688,0.411041541,0.220068853,['公积金']
233,201901041131020320,13年的查不了||贷款经办行在哪里可以知道？||,"[0.4737672181921908, 0.08240609967804757]",pos,0.055713574,0.278086659,0.222373085,['贷款']
211,201901041031017952,房贷信息，填报新个税使用||好的，谢谢，我去问经办行||,"[0.6611979212154816, 0.12646460665964887]",pos,0.170932655,0.393831264,0.222898609,"['房', '信息', '税']"
177,201901040831012192,没说要收钱啊，||这上面开卡不是免费吗？||,"[0.45199945494106586, 0.026838853631023785]",pos,0.016328546,0.239419154,0.223090608,['钱']
200,201901041031016288,我在官网申请电子银行||总显示系统繁忙||,"[0.5646943225764254, 0.12258264028044952]",pos,0.116804603,0.343638481,0.226833878,"['电子', '银行', '系统']"
213,201901041031018208,18年是2元19年是3元扣费||我不用余额信息费||,"[0.48706841575622895, 0.07400773022803375]",pos,0.052474978,0.280538073,0.228063095,"['余额', '信息费']"
265,201901060131087808,网上怎么定期转活期||我身份证名字没有换地址换来应该怎样搞||没有u盾||我是你们的客户可以到柜台拿新的零钱吗||有分的吗，忘记了||,"[0.5646621276586085, 0.19456224845491377, 0.2784174005786142, 0.0006704087724427321, 0.11255408645868303]",pos,3.99698E-06,0.230173254,0.230169257,"['身份证', '名字', '地址', '客户', '柜台', '钱']"
61,201901021130944800,我要扣税||需要贷款合同编号||商贷和公积金贷款的合同编号||我需要填写||这是我的还款账户||,"[0.40306518103660505, 0.4545454545454545, 0.08580078030361948, 0.10377510447575944, 0.11897762732495032]",pos,0.000320787,0.23323283,0.232912043,"['税', '贷款', '合同', '商贷', '公积金', '贷款', '合同', '账户']"
332,201901140631365472,我的银行卡能不能做银行卡工资流水||就是贷款的时候不是要银行流水了||到时候能不能打出来||现在公司给现金，我存进去行不行||我主要这张卡是金卡，好像是理财卡||什莫意思||我这张卡能做流水吧？||好的清楚了||这些开通的有手续费吗||太原卡在忻州工商存取钱有手续费吗||太原其他银行，外地的其他银行有手续费吗||我的卡算什么卡||算不算金卡||工商一般有几种金卡||想我这卡在国内工商自助存取款是没有手续费吧||,"[0.07560992636180441, 0.1837233963534416, 0.3926526197795571, 0.2771247798995966, 0.006829850305818508, 0.006080007479376315, 0.021359271731016816, 0.6558628208940429, 0.20790351011270647, 0.8145528290545306, 0.2550842091826786, 0.017586130442529546, 0.3693910911319984, 0.09980406661850272, 0.1301266198978943]",no_trend,2.59792E-14,0.234246075,0.234246075,"['银行卡', '银行卡', '工资', '流水', '贷款', '时候', '银行', '流水', '时候', '公司', '现金', '金卡', '卡', '流水', '手续费', '卡', '工商', '手续费', '银行', '银行', '手续费', '卡', '工商', '工商', '手续费']"
173,201901040831011808,想问下我的卡限额10万||能不能改||就是从卡里转钱去支付宝||说限额了||那我可不可以再办一张工行卡||怎么跨行转账…||,"[0.8237378508181274, 0.07661234768905945, 0.10339712754262065, 0.15114725840432042, 0.2535900923416914, 0.0282467620069915]",no_trend,3.14368E-05,0.23945524,0.239423803,"['卡', '限额', '钱', '宝', '限额']"
259,201901041231024352,账户外汇和外汇买卖两个不一样吗||都是人民币交易吗||外汇买卖钞和汇都可以吗||账户外汇交易有星点值吗||账户外汇||,"[0.40306518103660505, 0.1769610307627345, 0.2188576778700222, 0.32494018877632525, 0.08173111169553393]",no_trend,0.000676715,0.241111038,0.240434323,"['账户', '外汇', '外汇', '人民币', '外汇', '账户', '外汇', '交易', '账户', '外汇']"
359,201901150331391904,？？没有电话怎么打啊，压力好大...||没有国内的电话号码||就是我主要的问题||,"[0.5262327818078083, 0.16895419368658537, 0.21827580481501752]",pos,0.053379356,0.304487593,0.251108237,"['电话', '压力', '电话', '号码', '问题']"
322,201901140431358752,没有添加电子银行的||我报账号你可以帮查到吗||可以查到我现在有多少钱吗||这行取款，但为什么没有显示余额的？||上面显示我是不是只取42元？||,"[0.1544954535472579, 0.8713110846466673, 0.27757273361120205, 0.5315622537665223, 0.5868962338638697]",no_trend,0.229456384,0.484367552,0.254911168,"['电子', '银行', '报', '账号', '钱', '余额']"
99,201901030330996768,想问一下，上海哪些工行可以换得到俄罗斯卢布啊||网点预约没有地方可以查的到换卢布啊||不可能让我一个一个网点问吧||,"[0.026969742820531883, 0.0050388747349062735, 0.736908199615585]",neg,0.000232498,0.256305606,0.256073108,"['卢布', '网点', '地方', '卢布', '网点']"
308,201901140131350720,你好周六有人从建行向我的工行卡打款||想知道何时会收到这笔款项||到今天一直没收到||你们可以协助查询吗？||对方有提供水单||资讯都是正确无误的||,"[0.7365891208984793, 0.11187647022952785, 0.0879745933408419, 0.07777777777777795, 0.1617181431567476, 0.38178220867808355]",no_trend,0.000107518,0.259619719,0.259512201,"['对方', '水', '资讯']"
345,201901150131385728,你好我之前有一笔钱转到澳门一直没有到||一直显示在中转行||就是长时间没有到账||,"[0.2839298969972178, 0.3439030318137254, 0.3129954080899757]",no_trend,0.053036015,0.313609446,0.260573431,"['钱', '时间', '账']"
298,201901061231086432,您好，想咨询一下||我年底用积分兑换了商品||但是有一个需要退货||退货以后会退回积分给我吗？||去年的积分兑换的时候，是30号过期作废||现在退货，是不是就退回积分直接作废不能再兑换了？||也就是我的退货积分可以继续使用了？||知道了，谢谢||我没有别的问题了||好的，再见||,"[0.7905660997233083, 0.5262327818078083, 0.5965665236051504, 0.03712935026094677, 0.0008730295205020555, 0.17338096621103927, 0.004094785441828397, 0.098427541578327, 0.1097731820256721, 0.2752191179525034]",pos,1.25198E-10,0.261226338,0.261226338,"['积分', '商品', '货', '积分', '积分', '时候', '货', '积分', '货', '积分', '问题']"
115,201901030930978304,跨行转账怎么还没有到账||跨行汇入的话我需要办理什么东西吗||我需要拿银行卡去哪里接收呢||,"[0.38323210986280176, 0.2941592029029225, 0.4786085656956337]",no_trend,0.123264128,0.385333293,0.262069165,"['账', '话', '东西', '银行卡']"
309,201901140131350784,每月支出2元的那个可以取消吗||怎么登手机银行呢||,"[0.5900724543580786, 0.05802714175335799]",pos,0.060774609,0.324049798,0.263275189,"['支出', '手机', '银行']"
150,201901031230987904,能查到我的贷款合同编号吗？||工银e联如何关联工行借记卡账户||,"[0.9064579015377551, 0.035642904387270136]",pos,0.207204142,0.471050403,0.263846261,"['贷款', '合同', '账户']"
65,201901021130945376,我积分加钱||买的东西||单号||,"[0.2500000000000001, 0.5110223394450175, 0.10438607066300842]",no_trend,0.02345203,0.28846947,0.26501744,"['积分', '钱', '东西']"
363,201901150331393248,这个现在怎么处理？||之前负责我案子的网点儿负责人||说她会把我的情况继续申报||但是我今天没有收到你们的电话||也没人理我||这事儿是不是就不了了之了？||,"[0.018822312987806122, 0.08661221489847859, 0.14186374380684486, 0.6010359635316309, 0.22318426964062044, 0.5262327818078083]",neg,4.55332E-05,0.266291881,0.266246348,"['案子', '网点', '负责人', '情况', '电话', '事儿']"
365,201901150431394816,纪念币预约记录在哪里查询？||说活动结束了||我预约了，但是忘记哪天去买了||,"[0.2996854026213823, 0.4823205310889811, 0.259407208999351]",no_trend,0.076298657,0.347137714,0.270839057,['纪念币']
102,201901030730975680,我没有这些软件。不懂得弄||现在没有信息提示了||你好。余额提示没有了||,"[0.5835540114425816, 0.40711553837320447, 0.20253038330946593]",pos,0.126284895,0.397733311,0.271448416,"['软件', '信息', '余额']"
228,201901041131019744,我要去广州领吗？||这个预约的200元是去了付还是我已经付给银行了？||济南没有兑换的网点吗||是不是已经预约完了？||晕，好的，谢谢，没事了||,"[0.3030406127780364, 0.47006050618736195, 0.1208808571438601, 0.0602217042141342, 0.41653692727255]",no_trend,0.000941831,0.274148122,0.27320629,"['银行', '网点']"
221,201901041031018976,我忘记卡号了||我想还款||我在上班没有时间怎么办||,"[0.2076558062730508, 0.5180297910986704, 0.2827268689344349]",no_trend,0.061625306,0.336137489,0.274512183,"['卡', '号', '时间']"
319,201901140331357280,这卡还扣费||开换卡费是什么||我看扣费信息才知道以后还有有什么费用么||不知道||跟没讲一样||,"[0.47144794230633835, 0.3693910911319984, 0.14573831753190214, 0.12982734038891808, 0.2771247798995966]",no_trend,0.001977208,0.278705894,0.276728687,"['信息', '费用']"
193,201901041031015872,我想问，为什么我在手机银行APP无法转账呢||今天一共只能转出5万||怎么样才可以一下子转出几十万啊||,"[0.459603712768786, 0.07064146599521304, 0.36597338020754355]",no_trend,0.021594542,0.29873952,0.277144978,"['手机', '银行']"
5,201901020130953984,查询卡号||中间几位记不住了||621226中间记不住，尾号9899||我解绑超级网银时，工行提示这个错误吗，什么意思呢||,"[0.5791888701405804, 0.11820285335858494, 0.3434438765841017, 0.09232922044723046]",no_trend,0.005773086,0.283291205,0.277518119,['卡']
18,201901020730936192,纪念币何时才能再预约||下次何时，公众号会有推送么||好的，了解了，谢谢||,"[0.7172908717489199, 0.4080463577257579, 0.13967777875008736]",pos,0.143798678,0.421671669,0.277872991,"['纪念币', '公众', '号']"
1,201901020130951680,昨天收款||金额190元||没有到账||,"[0.23684210526315785, 0.2509638907150682, 0.618866827617523]",neg,0.090796686,0.368890941,0.278094255,"['金额', '账']"
96,201901030330995808,40周年纪念币错过预约兑换时间现在还可以去网点兑换码||可以修改兑换个数吗||你好，我想改手机号码可以吗。||明天去办理可以吗||,"[0.1330887093079658, 0.20280110413669306, 0.6045001593436817, 0.20381709961156413]",no_trend,0.007272569,0.286051768,0.278779199,"['纪念币', '时间', '网点', '个数', '手机', '号码']"
26,201901020830937216,请问我的银行卡临時挂失了，現在我的身份证在老家那边，请问有什么办法把卡里的钱取出来||我的身份证记得||我的身份证号记得||这个卡临時被我姐挂失了，我現在急需||帮我查一下还有多少天||,"[0.21293770794095102, 0.9284459908214884, 0.09824623577192626, 0.17033436357435905, 5.7412074508822464e-05]",pos,1.75188E-06,0.282004342,0.28200259,"['银行', '身份证', '老家', '办法', '钱', '身份证', '身份证', '号']"
267,201901060131088160,人工客服||如果存5万以内的钱呢？让朋友帮助存？还用带身份证吗？是储蓄卡||如果存1.5万或存2万，人工让别人帮助存吗？签字咋办？||自助机，存款是，别人最多可以帮助存多少钱呢？||自助机，存款时!无论是本人或朋友帮助存款时，都是1万元每次吗？存钱1万或取钱1万？||谢谢客服拜拜||,"[0.4656156046414782, 0.46991298026764927, 0.6887691130015154, 0.00810678213301963, 0.005354086274971914, 0.07473693982532259]",pos,1.91321E-06,0.285415918,0.285414004,"['钱', '朋友', '身份证', '卡', '存款', '钱', '存款', '朋友']"
344,201901150131385408,请问在银行卡里存足金额后，每期还贷是自动扣取吗？||每期房贷还款||也就是说，每月应还6千元，目前存了7千元，约定还款日的次日系统会自动扣款，不需自己手动还款了，对吧？||,"[0.013381262604366562, 0.8333660475650949, 0.011759586835345615]",no_trend,0.000477175,0.286168966,0.285691791,"['银行', '金额', '房', '系统', '款']"
7,201901020130954144,银衍账户怎么绑定||请问可以通过打电话人工的方式查询账户明细么？||是不是人工服务||我的妈呀，还差3分钟就一个小时了||才给我回复||,"[0.0968112973111539, 0.0511661912617144, 0.3316228945578058, 0.014432283518982958, 0.9367628487522028]",neg,0.000241684,0.286159103,0.285917419,"['账户', '人工', '方式', '账户', '妈', '小时']"
386,201901150931406048,一手个人住房贷款||这么麻烦，不办了||,"[0.05185240805651714, 0.6984161398284205]",neg,0.084600183,0.375134274,0.290534091,"['一手', '个人', '住房', '贷款']"
329,201901140631364928,昨天转到我建行卡上2300元至今无收到，信息收到对冲||工行信息收到冲正2300元||是没操作对吗？可是钱没有回来呀||,"[0.10413243844559683, 0.7572778068933838, 0.08188667177902986]",no_trend,0.018771992,0.314432306,0.295660313,"['信息', '信息', '钱']"
49,201901021030942496,存款机吞款||已经报错||3天没处理||我的钱什么时候可以还原到账||卡号忘了银行卡没在身边怎么查询||其他信息都有||我需要查询下我的住房贷款是否是享受首套贷款利率的贷款||,"[0.30199438042739346, 0.5251131686637666, 0.15334350496622007, 0.12062656613429334, 0.1488972238012417, 0.3526228421848038, 0.4737672181921908]",no_trend,0.000451823,0.296623558,0.296171734,"['钱', '时候', '账', '卡', '号', '银行卡', '信息', '住房', '贷款', '贷款', '利率', '贷款']"
100,201901030330997376,麻烦帮取消富支付快捷业务||取消富友支付快捷业务||您好，转账功能我绑定邮箱了。让后邮箱里来个邮件让我登录网银确认关系。网银哪里可以确认关系。我没找到啊||直接就绑定了。邮箱里来的确认关系是啥意思||我绑定时，提示我绑定成功了||绑定验证码940703。您尾号2281的卡与此邮箱绑定，请登录我行网银或门户网站“E-mail绑定关系确认”功能绑定。||这啥意思。明明提示绑定成功了，咋还提示||明白了。谢谢||,"[0.6408691994336804, 0.06654140069755143, 0.002173028846839009, 0.08020613294383949, 0.5647747350146782, 0.9516044236983074, 0.057030833982523066, 0.01433385396538056]",no_trend,1.12177E-07,0.297191701,0.297191589,"['业务', '业务', '功能', '邮箱', '邮箱', '邮件', '网', '关系', '网', '关系', '邮箱', '关系', '意思', '卡', '邮箱', '我行', '网', '门户', '网站', '关系', '功能', '意思']"
68,201901021130946144,纪念钞过了预约日前去还能换到不||别人给我转了钱一直没收到是怎么回事||你可以帮我查一下吗||这个当时给我转的记录||不会说话吗？||难怪给我转了3000||一分钱不到账||,"[0.04039732037898236, 0.36207918839976994, 0.33568545541231953, 0.6190703138165251, 0.3278564797014907, 0.012092279823370133, 0.38775780328659093]",no_trend,1.75331E-05,0.297848406,0.297830873,"['钱', '事', '记录', '钱', '账']"
314,201901140231354528,这个测试账号是啥||我怕是骗子。这下没有问题了，谢谢!||,"[0.03454657938371597, 0.8765356838070842]",neg,0.156388765,0.455541132,0.299152366,"['账号', '骗子', '问题']"
270,201901060131088704,请问如果我要更新护照的话，可以在上海办理吗？我的银行卡在深圳开办的||4号我支付成功到京东账号1799.37元，他那边说没有收到款项，但是从工行app查询交易明细也有，他说没有收到款项，像这种情况是什么原因啊？谢谢||奥谢谢||,"[0.864685891362822, 0.035929773748489824, 0.002374085634610945]",pos,0.000533467,0.300996584,0.300463117,"['护照', '话', '银行卡', '账号', '款', '交易', '款', '情况', '原因']"
121,201901030930979872,能帮我看下积存金怎么全部取出||我在柜台办理不知道有自动扣款到积存金，然后我上次操作了一下只取出九块||这是怎么回事||,"[0.3302166330419527, 0.02666950953313585, 0.5806689750497122]",neg,0.010943283,0.312518373,0.301575089,"['柜台', '款', '事']"
317,201901140331356864,我新注册的公司网银怎么登录呢||我只有财智卡和密码。在哪里登录啊||财智卡是不用U盾的吧||刚登录了不行。||意思是还是U盾登录吗||我问一下相关人吧||我们电子支付密码器的啊||那就是没有开通网银啊||那我问一下，财智卡可以到银行网点上直接刷回单吗||我要拉银行回单||一般回单箱卡可以跨区用吗？比如杨浦的开户的，到闵行银行拉||还真的没有开通网银||财智卡也可以去各个银行网点取回单吧||可否帮我查一下，我附近有哪个网点可以刷，我今天得去拉下||我地址闵行区交通大学东川路500号。请问哪里有就近的地点||我公司开户在青浦区||给个电话我来问下||开户行在盈港路支行||好的。谢谢||你好，可以帮我查一下我闵行附近的网点吗||问过银行了说可以的||我这个要是转过来要什么手续吗||从青浦转到闵行的话||,"[0.4236882393928614, 0.26473344008931887, 0.10934104671725309, 0.0544890532662099, 0.7172908717489199, 0.5751636651406168, 0.1002865557798599, 0.4257690116023878, 0.06705287003556293, 0.0025205621250976584, 0.03148397577133766, 0.7190427582046753, 0.09160347305856009, 0.6571604721197041, 0.0032789794635120773, 0.5979341329367993, 0.21351023291192905, 0.3827658892391377, 0.26178071936044167, 0.22217664166478157, 0.287236258773761, 0.2870428516639263, 0.5978679470321079]",no_trend,2.22045E-16,0.308400854,0.308400854,"['公司', '网', '财', '密码', '财', '意思', '人', '电子', '密码', '网', '财', '银行', '网点', '回单', '银行', '回单', '回单', '卡', '银行', '网', '财', '银行', '网点', '回单', '网点', '地址', '交通', '大学', '路', '地点', '公司', '电话', '路', '支行', '闵行', '网点', '银行', '手续', '话']"
87,201901030230993760,麻烦发个服务电话出来吧||你好app里面的结构性存款保本吗||直接电话咨询||,"[0.1133904175343492, 0.9209009838590283, 0.049506651312820504]",no_trend,0.043858905,0.361266018,0.317407113,"['电话', '结构性', '存款', '电话']"
212,201901041031018144,能定制他人账户吗？||书面同意||那是短信通知还是融e联通知？||但是只能填一个手机号？||短信渠道的余额变动提醒300元以上是免费吗？||,"[0.2315273553171735, 0.22294567414666422, 0.7478517246290337, 0.05834149661931498, 0.34505712223431095]",no_trend,0.003241356,0.321144675,0.317903318,"['账户', '信', '通知', '通知', '手机', '号', '信', '渠道', '余额']"
244,201901041131021216,你死人啊||太原坞城世纪花园支行查联行号||你们在线客服怎么这么差||,"[0.0019774368779060802, 0.6759480969392654, 0.28000000000000025]",neg,0.00094975,0.319308511,0.318358761,"['死人', '城', '世纪', '花园', '支行', '号']"
23,201901020830936416,给我查一下尾号9568||工行灵通卡||外币现金存款是否有限额设置||,"[0.025689792668328604, 0.8728664907440213, 0.09549587903405321]",no_trend,0.012400932,0.331350721,0.318949789,"['号', '外币', '现金', '存款', '限额']"
58,201901021130944384,你好，电脑无法识别网银U盾||你好，还在吗？||证书过期||证书过期怎么处理||网银证书怎么处理||网银证书过期怎么处理||,"[0.6167461503813404, 0.5174833425895695, 0.3659309079838299, 0.3659309079838299, 0.5795823747928853, 0.4252413742463693]",no_trend,0.155875532,0.478485843,0.322610311,"['电脑', '证书', '证书', '证书', '证书']"
312,201901140231354464,您好，年底前在上海静安区现代大厦营业所兑换的纪念币，发现以下问题请问能换吗？一共2000元，前面都是连号的，但是最后4张和前面完全不连，而且是末尾13，14的，送人根本不行，自己收藏也不喜欢。当时兑换排队人很多，只是检查了总数和前面的号，柜台人员真是太坑了!!请问能解决吗||而且最后这三张的边上都被捆扎的纸带有点勒坏了，看照片就能看出来||太恶劣了/::@||,"[0.011250652762295865, 0.9648482340422658, 1.2995557030492932e-07]",no_trend,2.66653E-08,0.325366339,0.325366312,"['大厦', '营业所', '纪念币', '问题', '末尾', '人', '人', '总数', '号', '柜台', '人员', '纸', '照片']"
62,201901021130944960,你好，请问北京六道口附近有没有网点可以兑换泰铢？||还可以自助办的吗？||[4]查询网点/自助机具方法||中关村东升路支行||有人没有||,"[0.5543071161048689, 0.421874597530976, 0.09048301631758038, 0.5488180064031624, 0.017341140792027643]",no_trend,0.000835829,0.326564775,0.325728946,"['道口', '网点', '泰铢', '网点', '方法', '支行']"
266,201901060131087968,怎么修改绑定手机号||怎么自助办理||我想登录工银融e联||以前的号码不用了||,"[0.1558179785972431, 0.7009274216085485, 0.42736902485227835, 0.10264573456859893]",no_trend,0.017396865,0.34669004,0.329293174,"['手机', '号', '工', '号码']"
261,201901041231024512,请问这个是什么意思？||我输入验证码一直说我输错了||我就是输入验证码啊||我就输入这个验证码，说我输入不正确||你是指手机收的验证码？||可是我现在手机收不到信息，怎么办？||而且这段时间都可能收不到||但我想查我卡上的余额||您要的所有资料我都可以提供||我手机号码现在用不了||我现在不在中国||你可以教我怎么查吗？||除手通过手机以外，其它的我都可以提供||因为我现在在国外，手机用不了||只能打电话？||我这边用不了国内的手机号码||我现在在国外，手机打不了，也发不了短信。||有没有其他办法？||好的，我再试试看吧!||,"[0.8089546067038816, 0.11162644240677533, 0.04836071887464577, 0.30760628633294085, 0.07251445710523996, 0.18062938777810011, 0.47261999925632947, 0.24196319991469628, 0.5939075709213131, 0.1741787670393976, 0.43388870121702383, 0.6029303488341335, 0.24553803891408832, 0.0542367221359592, 0.20067579084781273, 0.618870841787086, 0.6200137836954034, 0.497147847824446, 0.0943396226415093]",no_trend,5.57953E-10,0.335789639,0.335789638,"['意思', '手机', '手机', '信息', '时间', '余额', '资料', '手机', '号码', '手机', '手机', '手机', '号码', '手机', '信', '办法']"
113,201901030930977824,我收到了这个信息是什么意思噢||我的身份证还没有过期||不是第一个短信||手机银行？||,"[0.35084349974683127, 0.26961495344789344, 0.10239478424962756, 0.7727941736268098]",no_trend,0.03578306,0.373911853,0.338128792,"['信息', '意思', '身份证', '信', '手机', '银行']"
